Year,Player,Age,School,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,Agility_3cone,Shuttle,Drafted..tm.rnd.yr.,BMI,Player_Type,Position_Type,Position,target
2018,93,21.0,119,1.7526,81.6466266,4.39,93.98,13.0,317.5,6.51,4.0,881,26.58108052,0,1,1,0
2018,524,21.0,115,1.8034,96.61517481,4.54,87.63,14.0,304.8,7.11,4.32,907,29.70716534,1,0,15,0
2018,555,21.0,106,1.8034,102.0582833,4.54,87.63,18.0,307.34,6.93,4.28,929,31.38080846,1,0,14,0
2018,227,20.0,179,1.9812,145.1495584,5.31,59.69,19.0,259.08,7.87,4.8,916,36.97933358,1,4,9,0
2018,437,21.0,11,1.905,107.0477993,4.64,97.79,21.0,302.26,6.9,4.28,975,29.49767481,0,3,8,0
2018,1145,21.0,173,1.9304,118.8412009,4.87,71.12,15.0,281.94,7.07,4.4,1023,31.89131404,1,0,14,0
2018,26,23.0,54,1.9812,138.3456729,5.39,67.31,24.0,246.38,8.04,4.84,1086,35.24592732,1,4,9,0
2018,757,22.0,104,1.8034,90.718474,4.54,88.9,18.0,299.72,6.9,4.28,1079,27.89405196,0,1,1,0
2018,293,22.0,4,1.8542,93.44002822,4.41,97.79,25.0,307.34,6.89,4.24,1136,27.17814476,0,1,12,0
2018,1099,22.0,128,1.8034,92.07925111,4.55,85.09,17.0,294.64,6.91,4.19,1178,28.31246274,1,0,15,0
2018,1101,22.0,118,1.8796,89.81128926,4.34,104.14,16.0,332.74,6.56,4.03,1158,25.42143476,0,1,12,0
2019,671,22.0,42,1.8542,91.17206637,4.6,76.2,14.0,297.18,7.28,4.23,33,26.51848105,1,0,15,0
2019,56,22.0,79,1.7526,85.27536556,4.31,92.71,15.0,307.34,6.95,4.15,10,27.76246187,1,0,15,0
2019,663,24.0,173,2.0066,143.7887813,5.05,85.09,23.0,281.94,7.66,4.58,42,35.71111308,1,4,9,0
2019,899,22.0,119,1.8542,103.4190604,4.58,74.93,19.0,289.56,7.53,4.31,62,30.08066507,1,0,11,0
2019,835,22.0,111,1.9304,99.7903214,4.42,110.49,12.0,355.6,6.77,4.07,86,26.77896598,1,0,15,0
2019,366,21.0,39,1.7018,92.07925111,4.66,88.9,15.0,297.18,7.32,4.4,135,31.79396852,1,0,11,0
2019,234,22.0,114,1.9304,149.2318897,5.21,72.39,19.0,264.16,8.27,4.87,126,40.0467264,1,4,9,0
2019,352,22.0,135,1.9558,143.7887813,5.23,67.31,20.0,261.62,7.95,4.92,188,37.59032834,1,4,9,0
2019,614,23.0,37,1.8034,94.34721296,4.47,76.2,21.0,294.64,7.37,4.63,183,29.00981404,1,0,11,0
2019,925,22.0,44,1.8542,90.26488163,4.58,77.47,13.0,314.96,7.22,4.28,208,26.25461557,1,0,15,0
2019,816,21.0,113,1.9812,141.5208194,5.27,82.55,19.0,294.64,7.71,4.71,243,36.05485024,1,4,9,0
2019,596,21.0,2,1.9304,136.9848957,5.12,71.12,23.0,254.0,8.01,4.79,217,36.76021694,1,4,9,0
2019,1086,21.0,151,1.7272,93.44002822,4.51,83.82,19.0,307.34,7.44,4.44,252,31.32187141,1,0,11,0
2019,827,22.0,81,1.8542,95.2543977,4.45,102.87,13.0,330.2,7.12,4.12,324,27.70587572,0,1,1,0
2019,282,23.0,64,1.9558,141.5208194,5.3,72.39,23.0,279.4,7.69,4.52,349,36.99742096,1,4,9,0
2019,871,21.0,59,1.9304,112.9445001,4.5,100.33,20.0,322.58,6.81,4.22,342,30.30892059,1,0,14,0
2019,41,23.0,118,1.8796,92.98643585,4.47,92.71,17.0,304.8,6.82,4.16,408,26.32017236,0,1,1,0
2019,1036,21.0,59,1.9558,113.8516849,4.7,95.25,17.0,312.42,7.02,4.18,387,29.76395083,1,0,14,0
2019,1147,23.0,16,1.8542,93.89362059,4.41,92.71,20.0,312.42,6.91,4.12,397,27.3100775,0,1,12,0
2019,370,22.0,111,1.8034,96.16158244,4.57,91.44,17.0,330.2,7.0,4.16,467,29.56769508,1,0,11,0
2019,491,22.0,151,1.9304,113.8516849,4.75,80.01,17.0,287.02,7.19,4.31,438,30.55236574,1,0,14,0
2019,307,21.0,78,1.8034,89.81128926,4.36,100.33,11.0,320.04,7.03,4.14,423,27.61511144,0,1,12,0
2019,661,21.0,131,1.9558,114.3052772,4.67,92.71,19.0,309.88,7.21,4.25,495,29.88253231,1,0,14,0
2019,748,21.0,66,1.8796,96.61517481,4.52,96.52,15.0,327.66,7.01,4.1,484,27.34730103,0,1,1,0
2019,494,23.0,164,2.0066,140.6136347,5.18,68.58,25.0,276.86,7.85,4.66,546,34.92253961,1,4,9,0
2019,938,22.0,145,1.8288,87.08973504,4.51,100.33,18.0,304.8,7.31,4.31,521,26.03961406,0,1,1,0
2019,631,21.0,132,1.9558,112.9445001,4.63,86.36,22.0,297.18,7.21,4.47,558,29.52678788,1,0,14,0
2019,969,22.0,145,1.8034,99.7903214,4.45,76.2,22.0,289.56,7.02,4.29,563,30.68345716,1,0,11,0
2019,482,21.0,113,1.9812,138.3456729,5.09,68.58,23.0,292.1,7.9,5.02,653,35.24592732,1,4,9,0
2019,850,22.0,173,1.7526,92.98643585,4.58,90.17,24.0,299.72,7.19,4.27,656,30.27289725,1,0,11,0
2019,31,20.0,15,1.8034,100.2439138,4.67,88.9,22.0,322.58,7.13,4.29,668,30.82292742,1,0,11,0
2019,706,22.0,150,1.8034,91.17206637,4.45,92.71,19.0,322.58,6.94,4.08,700,28.03352222,0,1,1,0
2019,478,20.0,2,1.8796,109.7693535,4.63,82.55,19.0,279.4,7.32,4.33,664,31.07064249,1,0,14,0
2019,115,21.0,29,1.8288,92.53284348,4.51,96.52,14.0,314.96,6.88,4.16,707,27.66708994,1,0,15,0
2019,393,21.0,114,1.9558,138.3456729,5.29,69.85,28.0,256.54,7.89,4.7,676,36.16735061,1,4,9,0
2019,678,22.0,87,1.8034,92.07925111,4.43,109.22,18.0,337.82,6.85,4.14,739,28.31246274,0,1,1,0
2019,35,21.0,111,1.9304,112.9445001,4.7,91.44,22.0,304.8,7.27,4.34,761,30.30892059,1,0,14,0
2019,306,22.0,10,1.8542,86.1825503,4.39,102.87,11.0,342.9,7.0,4.15,789,25.06722089,1,0,15,0
2019,637,20.0,111,1.8034,88.45051215,4.54,91.44,14.0,307.34,6.72,4.1,781,27.19670066,0,1,1,0
2019,1096,23.0,178,1.905,121.1091628,4.89,78.74,24.0,297.18,7.18,4.38,813,33.37236938,1,0,14,0
2019,475,23.0,26,1.778,83.46099608,4.59,88.9,7.0,294.64,6.8,4.19,854,26.40098013,1,0,15,0
2019,435,21.0,68,1.9304,114.7588696,4.66,92.71,22.0,307.34,7.16,4.11,850,30.79581088,1,0,14,0
2019,837,21.0,118,1.8034,95.70799007,4.49,91.44,20.0,314.96,6.89,4.19,873,29.42822482,1,0,11,0
2019,47,23.0,174,1.9558,142.8815966,4.96,73.66,24.0,299.72,7.44,4.4,866,37.35316539,1,4,9,0
2019,375,22.0,156,1.778,83.00740371,4.53,85.09,15.0,312.42,7.09,4.45,908,26.25749655,1,0,15,0
2019,1170,22.0,83,2.032,120.2019781,4.9,74.93,12.0,279.4,7.4,4.53,923,29.11147478,1,0,14,0
2019,342,23.0,135,1.8034,97.06876718,4.48,99.06,15.0,309.88,7.03,4.14,971,29.8466356,1,0,15,0
2019,659,21.0,142,1.9558,115.6660544,4.92,81.28,15.0,274.32,7.08,4.47,994,30.23827674,1,0,14,0
2019,274,21.0,87,1.905,103.4190604,4.33,102.87,27.0,340.36,7.38,4.5,1012,28.49775363,1,0,15,0
2019,444,21.0,178,1.8542,97.06876718,4.42,93.98,20.0,322.58,7.32,4.15,1024,28.23360669,1,0,15,0
2019,1084,20.0,81,1.778,91.17206637,4.48,100.33,17.0,330.2,7.07,4.31,1036,28.84020112,1,0,11,0
2019,514,22.0,10,1.8542,93.44002822,4.3,104.14,16.0,330.2,7.02,4.19,1087,27.17814476,0,1,1,0
2019,40,20.0,59,1.8034,95.2543977,4.48,93.98,14.0,312.42,6.81,4.1,1130,29.28875456,0,1,12,0
2019,1065,23.0,113,1.8288,94.34721296,4.35,95.25,18.0,317.5,7.01,4.15,1153,28.2095819,1,0,15,0
2019,677,22.0,106,1.8796,100.2439138,4.6,82.55,18.0,297.18,7.15,4.32,1169,28.37442971,1,0,15,0
